
40edc867-ae29-47ed-a6a5-800c4aa232d6,81e6a2fd-b97f-45d7-a4c3-e7ac20c3e0bc,b730ed64-9ccb-4a6a-9bb8-45960dee4c18,13
a7b04307-30b2-4eb0-b703-b41853a4a60b,81e6a2fd-b97f-45d7-a4c3-e7ac20c3e0bc,9cb07ec3-a8f0-45c7-a6c4-26eb57ee3946,2
7a6ad69f-1992-49f9-ac71-6723cc408816,81e6a2fd-b97f-45d7-a4c3-e7ac20c3e0bc,cedac017-1785-4683-8bd9-17d5eb8166b7,1
a20d3312-7ed6-457e-823c-d844bc0a0f8b,81e6a2fd-b97f-45d7-a4c3-e7ac20c3e0bc,6bff21fb-bf9d-4eb6-bb9d-2e5690816bf6,15
d498957e-1c0b-42ad-9f3e-8847e62327d4,7a780179-c6c6-4bd7-9962-5eae56ae856f,0464f06a-93ab-4457-865c-48a966b34023,24
f3ba7142-b18a-4323-8709-a9eaaa9d959c,7a780179-c6c6-4bd7-9962-5eae56ae856f,822149ae-91f1-4861-8811-616707f7d30b,14
6cd55a5e-d249-402f-be8f-c20fe9b144d2,7a780179-c6c6-4bd7-9962-5eae56ae856f,ff03e3a8-c707-4aa4-a596-a1b55748ba09,25
24577522-71fc-4ab0-a909-94e52757a628,7a780179-c6c6-4bd7-9962-5eae56ae856f,054402fc-df50-4e2b-8744-3e6d5ced1d47,4
1eb94641-b412-469d-b354-8e12681d6189,7a780179-c6c6-4bd7-9962-5eae56ae856f,090ec4a3-419c-4f60-a464-4900084bf0de,19
e08e9524-18db-42f2-a6ba-96484ee47cdd,3423bb5d-4802-4b19-9d86-dc9b945a7fc4,ff03e3a8-c707-4aa4-a596-a1b55748ba09,3
27fd758f-28f9-49fe-8c9f-720a53b32f52,df86ee5b-d18f-451f-bcfd-fca1e6b17200,6bff21fb-bf9d-4eb6-bb9d-2e5690816bf6,4
d7d8e4dc-d680-4fe4-b7fb-01aa67cc79a6,df86ee5b-d18f-451f-bcfd-fca1e6b17200,6ec12bcd-e42c-4d99-8f59-4028420816ca,7
7ed4497f-012a-4754-b67b-0726ed97419c,df86ee5b-d18f-451f-bcfd-fca1e6b17200,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,9
fbe64f0e-d978-43ef-b65f-98ee115bff35,df86ee5b-d18f-451f-bcfd-fca1e6b17200,e65256da-c6f7-4f3b-af42-d19a2a976ed1,21
66cc482e-833e-41ab-82a8-cde268f940cc,df86ee5b-d18f-451f-bcfd-fca1e6b17200,054402fc-df50-4e2b-8744-3e6d5ced1d47,25
d3453e12-9492-4c98-a5ed-09a8f6b2aa1a,a74d3cdd-a8e1-4dcb-9f2b-ceca3efb5955,844afa73-e112-4d7c-8b14-ada10a345448,7
f4170b0c-dde0-49dd-b584-c64e3076dd34,a74d3cdd-a8e1-4dcb-9f2b-ceca3efb5955,7f5a9ba9-5112-4068-a705-0bbd00670fbd,0
256c1e8e-7562-4dd0-929e-9e1822374770,a74d3cdd-a8e1-4dcb-9f2b-ceca3efb5955,822149ae-91f1-4861-8811-616707f7d30b,10
cc3b347a-fe7d-43ac-9fd6-c3c652b0928c,a74d3cdd-a8e1-4dcb-9f2b-ceca3efb5955,e65256da-c6f7-4f3b-af42-d19a2a976ed1,9
9c31b117-cc86-4901-8ccc-bab155a5fc48,a74d3cdd-a8e1-4dcb-9f2b-ceca3efb5955,0464f06a-93ab-4457-865c-48a966b34023,7
f283d3dc-d225-487a-9c99-05a600070d64,d11b812d-13ca-4ecc-8d80-5b219b7f91ff,844afa73-e112-4d7c-8b14-ada10a345448,11
2d1d31f1-21b6-4ced-b598-bb337d3241f7,d11b812d-13ca-4ecc-8d80-5b219b7f91ff,c55c3359-3472-4c99-94ec-dc1be39964a0,16
3e89576a-b07e-4359-a4d5-756dc12bc8ef,d11b812d-13ca-4ecc-8d80-5b219b7f91ff,b730ed64-9ccb-4a6a-9bb8-45960dee4c18,2
ab135c7c-4ed3-4030-a65d-78fa45492059,d11b812d-13ca-4ecc-8d80-5b219b7f91ff,7f5a9ba9-5112-4068-a705-0bbd00670fbd,3
0073209f-c1cb-4717-b385-4e900a33e21e,d11b812d-13ca-4ecc-8d80-5b219b7f91ff,090ec4a3-419c-4f60-a464-4900084bf0de,21
eec2ed59-f4eb-45ff-8ad1-566b5fb07f75,a37e86dd-efeb-4382-9ee2-a138cd492ee2,c55c3359-3472-4c99-94ec-dc1be39964a0,0
cab21811-ae9c-411e-8631-a4ef1e410ca9,a37e86dd-efeb-4382-9ee2-a138cd492ee2,a02ba66e-ac62-4926-b089-53c3f379dd41,16
69d8d3e2-0f28-4aa3-8ac9-55288757c5e2,a37e86dd-efeb-4382-9ee2-a138cd492ee2,090ec4a3-419c-4f60-a464-4900084bf0de,25
f5e58e18-432c-4ff3-81b2-3fc18e5128f7,a37e86dd-efeb-4382-9ee2-a138cd492ee2,ff03e3a8-c707-4aa4-a596-a1b55748ba09,18
d8cc1e92-da02-41ee-898a-4c2d124f4138,a37e86dd-efeb-4382-9ee2-a138cd492ee2,9cb07ec3-a8f0-45c7-a6c4-26eb57ee3946,11
f41c55f2-c02a-4a95-a09c-118bd6ed255e,8ef0cff1-05d1-4078-9983-5265d3468f8d,7f5a9ba9-5112-4068-a705-0bbd00670fbd,2
638a7ed4-3aa8-4af9-bc78-86246e5eacb1,af5acb9f-1082-4cf3-b378-e74d2b3103b3,054402fc-df50-4e2b-8744-3e6d5ced1d47,14
71bb1a31-e46e-4f9d-8c95-1b59f2e955c6,af5acb9f-1082-4cf3-b378-e74d2b3103b3,b730ed64-9ccb-4a6a-9bb8-45960dee4c18,2
90e35d19-ef3c-4b30-bd3b-fc8634ba3e9b,af5acb9f-1082-4cf3-b378-e74d2b3103b3,ff03e3a8-c707-4aa4-a596-a1b55748ba09,1
d6e9f233-94f6-43b9-994a-874f6b59b2d3,af5acb9f-1082-4cf3-b378-e74d2b3103b3,6bff21fb-bf9d-4eb6-bb9d-2e5690816bf6,18
b7d23032-6791-4ef6-abb0-0b03b0fff185,af5acb9f-1082-4cf3-b378-e74d2b3103b3,0464f06a-93ab-4457-865c-48a966b34023,15
ed0b4065-9302-41f7-99d4-28221f09fea2,1acd9618-d13c-49a5-a34a-fdcd3dfdebd1,ff03e3a8-c707-4aa4-a596-a1b55748ba09,5
02e29848-fd1c-45c0-b405-a9fea0be3178,1acd9618-d13c-49a5-a34a-fdcd3dfdebd1,b730ed64-9ccb-4a6a-9bb8-45960dee4c18,14
367c9938-8861-4692-a6de-a2257c15e05b,1acd9618-d13c-49a5-a34a-fdcd3dfdebd1,25205e99-aed6-4f68-bbc6-213c4627da07,8
cc198db6-f7d0-479e-b4e6-f71806d53a44,908137d9-7d48-42b2-ad55-b7785fc6daf7,7f5a9ba9-5112-4068-a705-0bbd00670fbd,13
bed85631-20d5-48a6-b72b-ec1af8dfefb5,908137d9-7d48-42b2-ad55-b7785fc6daf7,cedac017-1785-4683-8bd9-17d5eb8166b7,0
d5eb6a80-f253-4190-819c-681386579b58,908137d9-7d48-42b2-ad55-b7785fc6daf7,f3382b9c-e589-4ba0-ae4d-b0c0731e8b2d,12
e01d2629-d732-4094-b544-e4f0796395a5,de17bdbc-5059-443a-814c-574144e2110d,7f5a9ba9-5112-4068-a705-0bbd00670fbd,6
006305a8-272a-4142-b912-ee55b42122de,de17bdbc-5059-443a-814c-574144e2110d,f3382b9c-e589-4ba0-ae4d-b0c0731e8b2d,6
6056e65e-b243-4443-b99d-4eebef601b75,de17bdbc-5059-443a-814c-574144e2110d,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,6
c1d6565f-6c35-40df-a2e4-5a6977db092a,de17bdbc-5059-443a-814c-574144e2110d,1f3016fb-2d8c-432d-af3d-1092077f7ec9,22
7716a54b-7d92-46c4-a0d8-e91434846776,904a5d81-ba23-4fa6-a3f8-fb522d7346b3,054402fc-df50-4e2b-8744-3e6d5ced1d47,13
6ba8ade2-3ef2-42a6-867a-9b583538b69e,904a5d81-ba23-4fa6-a3f8-fb522d7346b3,9cb07ec3-a8f0-45c7-a6c4-26eb57ee3946,6
12d42c33-25f2-400b-84c6-81b17848684d,904a5d81-ba23-4fa6-a3f8-fb522d7346b3,090ec4a3-419c-4f60-a464-4900084bf0de,18
6031c6bc-578a-47aa-a4af-8ad8d510923f,904a5d81-ba23-4fa6-a3f8-fb522d7346b3,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,14
72aad174-9f30-4d6d-9b55-b48a159dcce5,507e2353-6161-457b-ad6d-f3b6849edb0a,0464f06a-93ab-4457-865c-48a966b34023,24
545b3088-a734-48a8-834c-b916cd93b06f,351677f1-7ed1-40be-ab35-507811e5c27f,6bff21fb-bf9d-4eb6-bb9d-2e5690816bf6,6
3dcab0f4-9497-470b-b5ee-c5f3bb122ca7,351677f1-7ed1-40be-ab35-507811e5c27f,9cb07ec3-a8f0-45c7-a6c4-26eb57ee3946,10
ce889465-8bf2-4a66-a3ca-9d425c3f0e7a,351677f1-7ed1-40be-ab35-507811e5c27f,0464f06a-93ab-4457-865c-48a966b34023,13
edfd6c12-f6f4-48fa-8d13-36a88c12304a,fd85bdcc-314a-40dd-815b-9b4161a758b1,cedac017-1785-4683-8bd9-17d5eb8166b7,3
c7fcf76b-0e48-43ef-8290-731f77c11064,fd85bdcc-314a-40dd-815b-9b4161a758b1,054402fc-df50-4e2b-8744-3e6d5ced1d47,3
47307c69-59e9-4f61-b6d9-23570803ab5f,fd85bdcc-314a-40dd-815b-9b4161a758b1,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,6
1e000354-4909-49f9-b5d9-b9d18296e0db,8a227a50-f637-438d-9ee4-b2122efd98b6,c55c3359-3472-4c99-94ec-dc1be39964a0,12
a43946a5-8081-4806-aa2b-69a08e07c4c4,8a227a50-f637-438d-9ee4-b2122efd98b6,844afa73-e112-4d7c-8b14-ada10a345448,19
6db5395b-7b06-4a97-b118-e82162e04e0c,6c990185-d905-4a11-b225-788700c7ac7b,b730ed64-9ccb-4a6a-9bb8-45960dee4c18,6
42f9327f-68e7-44d7-9d3d-f6f430c7c0d3,17611380-a721-4c2b-9baa-fdde72112937,ff03e3a8-c707-4aa4-a596-a1b55748ba09,24
32770aea-8207-4842-80c3-5e270852027b,17611380-a721-4c2b-9baa-fdde72112937,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,13
78535965-2384-4f6d-8225-1becb4472a23,17611380-a721-4c2b-9baa-fdde72112937,cedac017-1785-4683-8bd9-17d5eb8166b7,12
ade95145-6865-4085-992d-615be7dd5238,17611380-a721-4c2b-9baa-fdde72112937,7f5a9ba9-5112-4068-a705-0bbd00670fbd,24
e6ae4fcb-4288-49a1-a65a-56fdc902b27e,17611380-a721-4c2b-9baa-fdde72112937,1f3016fb-2d8c-432d-af3d-1092077f7ec9,8
32dedcb6-0ddf-4b9c-8451-a9240a1e84af,9bd26cad-98e6-43e0-ab90-6bf03e2c1d2b,054402fc-df50-4e2b-8744-3e6d5ced1d47,19
b714874b-6240-4259-aa96-b9ed7331fd66,9bd26cad-98e6-43e0-ab90-6bf03e2c1d2b,e65256da-c6f7-4f3b-af42-d19a2a976ed1,0
4c171bec-8282-4f24-a24a-4cdc0cbf3843,7779baaa-6fce-4311-bfb8-e484ca2ba49b,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,22
53c2b37f-90be-4dab-8936-2c814e9702ea,7779baaa-6fce-4311-bfb8-e484ca2ba49b,090ec4a3-419c-4f60-a464-4900084bf0de,6
eb553f29-cdd2-48a3-a27c-f4c00f50644b,7779baaa-6fce-4311-bfb8-e484ca2ba49b,1f3016fb-2d8c-432d-af3d-1092077f7ec9,19
e8301a78-d337-40e0-8dd5-c63c65b0a7e5,7779baaa-6fce-4311-bfb8-e484ca2ba49b,f3382b9c-e589-4ba0-ae4d-b0c0731e8b2d,7
a5fbff04-f58b-43bb-8afc-9996e032adf7,0267faea-6d01-404e-936f-8685dda3a745,6bff21fb-bf9d-4eb6-bb9d-2e5690816bf6,14
bba57a0e-cacc-49b9-a47c-6de0bf0be3fb,0267faea-6d01-404e-936f-8685dda3a745,25205e99-aed6-4f68-bbc6-213c4627da07,7
c138df30-2bcf-44eb-a468-18ead7f939cc,0267faea-6d01-404e-936f-8685dda3a745,cedac017-1785-4683-8bd9-17d5eb8166b7,8
e5af9cc0-e31d-48a5-a32f-e1babcae9368,0267faea-6d01-404e-936f-8685dda3a745,844afa73-e112-4d7c-8b14-ada10a345448,20
b0fa33c0-25cc-4815-8a07-5fc0e1d48ad1,83057688-b9da-4635-ad0a-de20c2407d5e,0464f06a-93ab-4457-865c-48a966b34023,24
cd1a6742-8bb8-48dd-8717-8a038ca76702,da1850df-d197-4ee1-99e6-6d279782cecd,822149ae-91f1-4861-8811-616707f7d30b,22
6c6c2eef-1f45-445f-905d-3f3e6be6d39b,da1850df-d197-4ee1-99e6-6d279782cecd,a02ba66e-ac62-4926-b089-53c3f379dd41,20
35188ef8-d81c-4fc1-9372-97e992318936,58302207-a06d-4596-83ce-9ff9def7a82d,822149ae-91f1-4861-8811-616707f7d30b,8
a227789b-61ee-44a2-9a6f-d6ea4a059f71,58302207-a06d-4596-83ce-9ff9def7a82d,b730ed64-9ccb-4a6a-9bb8-45960dee4c18,9
a19f4ac0-a82a-42aa-b864-8d59fecf86b8,58302207-a06d-4596-83ce-9ff9def7a82d,f3382b9c-e589-4ba0-ae4d-b0c0731e8b2d,9
69c8c82a-f666-4eb4-8adc-3feab62a3a41,58302207-a06d-4596-83ce-9ff9def7a82d,6bff21fb-bf9d-4eb6-bb9d-2e5690816bf6,6
a360b1d2-3f36-4ae1-8274-f1d4d6d6b6ca,b6d76fa9-d382-40a0-add8-39eeb9962e5f,a02ba66e-ac62-4926-b089-53c3f379dd41,1
f837e52e-f286-4be4-91c1-606973f89217,b6d76fa9-d382-40a0-add8-39eeb9962e5f,cedac017-1785-4683-8bd9-17d5eb8166b7,4
b6a313b9-abdf-4cbe-ad51-45b3f1886f50,b6d76fa9-d382-40a0-add8-39eeb9962e5f,054402fc-df50-4e2b-8744-3e6d5ced1d47,2
bac1896c-4055-48ba-8843-a6354649b518,b6d76fa9-d382-40a0-add8-39eeb9962e5f,b730ed64-9ccb-4a6a-9bb8-45960dee4c18,16
52372d21-fd5b-47b4-ac72-281acfdadf52,b6d76fa9-d382-40a0-add8-39eeb9962e5f,822149ae-91f1-4861-8811-616707f7d30b,12
3ab6f5cf-f100-4417-a5e8-581f9560e6b0,d9cd306a-b860-4573-a9ec-6ca3680664c7,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,22
66a40491-c33a-46df-bd02-10c2f822bcf7,d9cd306a-b860-4573-a9ec-6ca3680664c7,822149ae-91f1-4861-8811-616707f7d30b,23
717afa36-b4a2-4842-80d3-1783754cd4c8,d9cd306a-b860-4573-a9ec-6ca3680664c7,054402fc-df50-4e2b-8744-3e6d5ced1d47,10
9807b829-63a3-481a-93d4-b1a5cff41930,d9cd306a-b860-4573-a9ec-6ca3680664c7,7f5a9ba9-5112-4068-a705-0bbd00670fbd,15
4df15331-5c65-4cfb-b29e-8aeee71f7c82,b684df9a-228e-4ae2-b5bf-e89a5ef437fe,7f5a9ba9-5112-4068-a705-0bbd00670fbd,20
59f48f97-7266-4e41-a452-d3cd133d8c36,5a49f486-fcd2-4353-8e13-fac67987f831,cedac017-1785-4683-8bd9-17d5eb8166b7,1
514111ae-2272-4f34-b14b-14019ad63976,5a49f486-fcd2-4353-8e13-fac67987f831,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,15
5e4cf021-967c-4dc3-be59-34e9ec779706,5a49f486-fcd2-4353-8e13-fac67987f831,6ec12bcd-e42c-4d99-8f59-4028420816ca,24
6df334fe-383c-4b3b-a494-82969d3d0592,5a49f486-fcd2-4353-8e13-fac67987f831,0464f06a-93ab-4457-865c-48a966b34023,11
7ed82483-e291-406e-be08-2bd9a1152f90,91aad996-a3d8-4b92-9089-15b2b8e2ed78,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,4
ba93f0a6-6010-44f5-8ed4-76ddc31a33ad,91aad996-a3d8-4b92-9089-15b2b8e2ed78,f3382b9c-e589-4ba0-ae4d-b0c0731e8b2d,21
72f74023-93c8-4436-b59c-c0e9b7cb4fec,91aad996-a3d8-4b92-9089-15b2b8e2ed78,054402fc-df50-4e2b-8744-3e6d5ced1d47,6
5949c93d-80db-48a9-a4fc-b3192627843b,91aad996-a3d8-4b92-9089-15b2b8e2ed78,6ec12bcd-e42c-4d99-8f59-4028420816ca,4
827961ba-a961-46ef-a469-a74f0adad3cc,cbbfc85f-1f89-4e37-95ea-3ffed770bf2d,0464f06a-93ab-4457-865c-48a966b34023,21
53e70767-1cf4-4d2c-886f-28521284d187,cbbfc85f-1f89-4e37-95ea-3ffed770bf2d,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,19
a43fb665-2eb0-495b-af8d-dc6d4ba34829,cbbfc85f-1f89-4e37-95ea-3ffed770bf2d,054402fc-df50-4e2b-8744-3e6d5ced1d47,16
758703a5-fbe4-4d39-ab58-98e7388fc702,c7159073-3b94-4acf-a828-8e6157f9cff7,ff03e3a8-c707-4aa4-a596-a1b55748ba09,10
96799aa0-91b9-40b4-89cc-e1b4972f9e7a,c7159073-3b94-4acf-a828-8e6157f9cff7,cedac017-1785-4683-8bd9-17d5eb8166b7,25
7d5e0ca8-eae6-45c6-be1c-0917ac9a6a6e,c7159073-3b94-4acf-a828-8e6157f9cff7,aacc3fee-eff6-4ba9-8fe8-b0e92dc3d9a1,25
52a1e059-46e1-42ab-98d9-7ae92ff969e6,ea300e8a-4a46-4759-bf8b-a411e9fc6e0d,1f3016fb-2d8c-432d-af3d-1092077f7ec9,10
954576fe-7448-4a00-9757-3a7897a36b02,ea300e8a-4a46-4759-bf8b-a411e9fc6e0d,25205e99-aed6-4f68-bbc6-213c4627da07,2
aed1c5d8-010b-4e09-9168-5d74f4152897,ea300e8a-4a46-4759-bf8b-a411e9fc6e0d,e65256da-c6f7-4f3b-af42-d19a2a976ed1,14
d3683d08-ec15-4595-abad-3aabebab94d8,ea300e8a-4a46-4759-bf8b-a411e9fc6e0d,cedac017-1785-4683-8bd9-17d5eb8166b7,13
ba0138de-6edf-448f-b385-346b9217b9fe,ea300e8a-4a46-4759-bf8b-a411e9fc6e0d,9cb07ec3-a8f0-45c7-a6c4-26eb57ee3946,3
9b733c4c-5308-4486-aa16-4c2c100ffc1b,4a2b8e00-92c7-4b71-88c5-9007a2714838,090ec4a3-419c-4f60-a464-4900084bf0de,1
0503d0d4-e3af-479c-bded-7b6ff529ff03,4a2b8e00-92c7-4b71-88c5-9007a2714838,ff03e3a8-c707-4aa4-a596-a1b55748ba09,14
a2de36ac-1e86-4328-ac4b-0c484627a8cb,4a2b8e00-92c7-4b71-88c5-9007a2714838,9b30e2ad-54da-4849-8f17-b6fed6ebf53f,3
8d11d030-b2e8-43e1-8361-2c20ded0cd51,4a2b8e00-92c7-4b71-88c5-9007a2714838,844afa73-e112-4d7c-8b14-ada10a345448,18
5e49d699-4abd-4e77-a8c2-25e2706c9f89,4a2b8e00-92c7-4b71-88c5-9007a2714838,c55c3359-3472-4c99-94ec-dc1be39964a0,5
67c7cc86-71a8-49ff-a39e-48b404173bb2,ac8aa5ae-a56e-4e07-a3b7-f52ff01cbb6c,cedac017-1785-4683-8bd9-17d5eb8166b7,3
297e1a32-b2b1-47e6-bd03-d626ddbc58c7,ac8aa5ae-a56e-4e07-a3b7-f52ff01cbb6c,090ec4a3-419c-4f60-a464-4900084bf0de,5
4c25a052-405b-4197-b478-8ce9d2c66a94,ac8aa5ae-a56e-4e07-a3b7-f52ff01cbb6c,0464f06a-93ab-4457-865c-48a966b34023,0
f71c4307-9288-4b60-aa23-e56f9e8fe760,2935ea10-c78e-470d-8daa-007c99f48d3c,822149ae-91f1-4861-8811-616707f7d30b,10
e5ee08ea-481b-493c-a8c1-b015da722bc2,3b314631-2e3f-457b-b861-d0f5ffe3a632,9cb07ec3-a8f0-45c7-a6c4-26eb57ee3946,17
c21b34b2-2d96-4dda-9062-a3e353efb791,3b314631-2e3f-457b-b861-d0f5ffe3a632,e65256da-c6f7-4f3b-af42-d19a2a976ed1,3
c24a8309-81b3-4b22-8da0-71a13f8b232c,3b314631-2e3f-457b-b861-d0f5ffe3a632,7f5a9ba9-5112-4068-a705-0bbd00670fbd,13
1afd8ab4-88e9-4fb3-8a8a-c5fae2214404,3b314631-2e3f-457b-b861-d0f5ffe3a632,054402fc-df50-4e2b-8744-3e6d5ced1d47,21
e3041314-a165-4350-85b6-a7f1df1daf4d,7864b749-4177-448b-b031-b581fc218a0a,25205e99-aed6-4f68-bbc6-213c4627da07,18
3c159c0b-e149-4e72-9ae3-90cb6181165f,7864b749-4177-448b-b031-b581fc218a0a,844afa73-e112-4d7c-8b14-ada10a345448,12
c5891b46-0d5e-4727-a700-da11b158ad54,ca890041-77cf-401f-a3ea-b3dbf722c010,c55c3359-3472-4c99-94ec-dc1be39964a0,23
46285416-6755-4cb1-8c79-99cdc482750f,ca3231f6-632e-439d-9836-0dece37325cf,e65256da-c6f7-4f3b-af42-d19a2a976ed1,13
5ed3f46e-b839-465b-a9b7-143bf0338bd3,ca3231f6-632e-439d-9836-0dece37325cf,0464f06a-93ab-4457-865c-48a966b34023,24
