
375a43f9-c80e-42b9-ba43-2c40a5727026,тренер,009985c2-bd6e-4229-883d-876510f1c340
52cc4f8b-3f38-4dd1-8e3c-7bd23a58a219,администратор,eea4749a-efde-4594-9618-355fb2ea58de
b30559e6-3e86-4bee-ac5a-b96a7127a312,администратор,9a2b9f8a-fd95-46f5-8680-e804e177e220
6f6b1bed-66ab-4bea-89ba-1e9a383d55e2,клиент,983e1605-f8ea-465c-af96-c09607946ff4
1011475a-ae4b-489c-a98b-080dba24d556,тренер,9bd26e28-b6ab-417b-a0d7-dd0dc57009ce
ea778f5f-5fcc-4000-9ca8-596d0026864e,администратор,d0c302e8-300a-4e15-ac6a-df98a07e8097
cfcb718d-fa95-4ddd-ab2c-3a682ca65bd9,тренер,f0766c2e-4e42-4c9a-b159-d6cced78363c
ad03ac68-0654-45eb-8446-f1cc85be806c,администратор,fa2afc0b-c52b-407b-ae06-793fa753f0af
8aa6fcc7-0154-40b1-9dce-8124fe937c3c,администратор,3802c9bf-0d7d-4359-8a5d-a6615fbc198c
84a74071-0798-41d1-9d76-a8bf8dd7e953,клиент,8413a702-7247-47bf-b304-881cc446a88f
70338d34-b44b-449f-a9e7-33c00d296770,тренер,a037d675-df82-4457-a2ec-5c6734b8e0af
d66e308b-c074-4b13-960f-dd5612bcb798,тренер,edeb5862-dd0e-41e2-a8bd-ed21f80c01b8
4b4be509-34cb-4b44-af76-9e374235a529,администратор,54cac700-48ce-4e8d-bc28-f6a3308a06c1
047791c2-f7a6-4c3c-a2ae-f3d37152803e,администратор,7b845ca3-c6cc-4327-819f-05fd841ba86f
10a97463-0183-446a-9dd8-3fa57f7ea254,администратор,036555d8-a87b-4e92-a623-2440ba73ca73
21996049-a706-49ff-80fe-10dd29648e69,тренер,58cd69f5-fb93-45af-af5c-d5c4d53359f1
ec585dab-8e05-4275-a212-a2f73452bf8d,тренер,052a3ea2-faf5-4cbd-8dab-3537591bba6f
42517e9b-ad4c-4354-bc33-18809cdc8503,тренер,c60262e8-4900-423f-9ae5-628742da8caa
2b07539a-9e02-45e1-ad19-a7e43dd6ff6d,администратор,45d4e489-3b0b-49eb-a526-68ac74f7ceb2
fe51eb51-8d4c-4ebf-87a0-fdf224e69112,клиент,6cd01ab1-90f2-4856-b3aa-ae2e9af47e26
6468ddbf-0cd6-4c5f-b7cb-38c243f067c0,тренер,530ca6bf-0fbd-442c-8343-e01391b4ddaf
d8de8f59-a2a1-45d1-989d-ade8938828cd,тренер,ccc444bd-92b5-4a1e-ad16-d2bc2d763e03
2a497f7b-419d-4723-80ee-e00232a4ff1d,администратор,2bc41546-09f1-4d53-a49f-594ed7bbec75
06d46f72-e8a4-4a6a-90e6-1afd682919ef,клиент,2d3c5438-d14b-4521-9c45-bec96ebe7ff5
d034e023-c209-4e27-8c2e-39529e64db6e,клиент,ae9fde73-fa2a-4276-b023-5e978dc09e8d
