100	0.030700000000000005
1100	0.09509999999999999
2100	0.17229999999999998
3100	0.3195
4100	0.3983
5100	0.5586
6100	0.7443000000000001
7100	0.7482
8100	0.8980999999999998
9100	0.9717
10100	0.9865999999999999
11100	1.2519
12100	1.4074
13100	1.6098
14100	1.8199
15100	1.8501
16100	2.5017
17100	2.2303
18100	2.6441999999999997
19100	2.8239
20100	3.2501000000000007
21100	4.0844
22100	8.0501
23100	7.6385000000000005
24100	6.5444
25100	5.2592
26100	4.1087
27100	3.7856
28100	3.7027
29100	3.1767000000000003
30100	3.2638
31100	3.0488
32100	3.1817
33100	3.3844000000000003
34100	3.1043999999999996
35100	3.3000999999999996
36100	3.7865
37100	3.8921
38100	15.820400000000003
39100	5.0033
40100	5.8424000000000005
41100	7.8446
42100	8.0119
43100	9.148900000000001
44100	9.381499999999999
45100	11.396899999999999
46100	9.253499999999999
47100	6.699499999999999
48100	5.585800000000001
49100	5.3968
50100	6.1221
51100	7.021300000000001
52100	5.823600000000001
53100	5.8526
54100	7.087899999999999
55100	10.5862
56100	15.069699999999997
57100	16.245
58100	23.1504
59100	8.185300000000002
60100	8.177200000000001
61100	8.1955
62100	8.697300000000002
63100	8.7242
64100	9.280199999999999
65100	13.570599999999999
66100	20.7825
67100	27.509700000000002
68100	19.3955
69100	10.087399999999999
70100	8.9506
71100	8.4395
72100	7.7301
73100	8.2033
74100	8.4818
75100	10.9263
76100	18.610699999999998
77100	17.066000000000003
78100	12.440199999999999
79100	8.8534
80100	9.589400000000001
81100	15.722
82100	11.005
83100	7.7639
84100	7.025099999999999
85100	6.693099999999999
86100	7.7025999999999994
87100	10.0598
88100	13.680900000000003
89100	18.104300000000002
90100	14.388300000000001
91100	11.058899999999998
92100	11.844100000000001
93100	11.0859
94100	26.576000000000004
95100	18.247800000000005
96100	12.774799999999999
97100	11.281799999999999
98100	9.5977
99100	9.3532
