100	0.016699999999999997
1100	0.018300000000000004
2100	0.0182
3100	0.015899999999999997
4100	0.019000000000000003
5100	0.0332
6100	0.033
7100	0.0316
8100	0.1991
9100	0.028599999999999997
10100	0.0449
11100	0.031999999999999994
12100	0.033100000000000004
13100	0.04580000000000001
14100	0.08090000000000001
15100	0.0462
16100	0.0374
17100	0.0465
18100	0.1851
19100	0.05219999999999999
20100	0.06260000000000002
21100	0.0611
22100	0.0683
23100	0.10399999999999998
24100	0.10359999999999998
25100	0.067
26100	0.06480000000000001
27100	0.07529999999999999
28100	0.2838
29100	0.043399999999999994
30100	0.043899999999999995
31100	0.038400000000000004
32100	0.03530000000000001
33100	0.033999999999999996
34100	0.045799999999999993
35100	0.035699999999999996
36100	0.0432
37100	0.04079999999999999
38100	0.04479999999999999
39100	0.06040000000000001
40100	0.052000000000000005
41100	0.06310000000000002
42100	0.0671
43100	0.08189999999999999
44100	0.08209999999999999
45100	0.0842
46100	0.059899999999999995
47100	0.0533
48100	0.0504
49100	0.0543
50100	0.0637
51100	0.22039999999999998
52100	0.04109999999999999
53100	0.0407
54100	0.056799999999999996
55100	0.05910000000000001
56100	0.1494
57100	0.09989999999999999
58100	0.1157
59100	0.0671
60100	0.051000000000000004
61100	0.05720000000000001
62100	0.1576
63100	0.0524
64100	0.05820000000000001
65100	0.06470000000000001
66100	0.09279999999999998
67100	0.1179
68100	0.0848
69100	0.0729
70100	0.06000000000000001
71100	0.04959999999999999
72100	0.05339999999999999
73100	0.04559999999999999
74100	0.04699999999999999
75100	0.058199999999999995
76100	0.0627
77100	0.1381
78100	0.07910000000000002
79100	0.04839999999999999
80100	0.04789999999999999
81100	0.07110000000000002
82100	0.1081
83100	0.05910000000000001
84100	0.042899999999999994
85100	0.039999999999999994
86100	0.0399
87100	0.05329999999999999
88100	0.0563
89100	0.0716
90100	0.06810000000000001
91100	0.07
92100	0.0633
93100	0.06349999999999999
94100	0.0719
95100	0.0634
96100	0.08499999999999999
97100	0.05670000000000001
98100	0.0693
99100	0.0758
