100	0.03250000000000001
1100	0.28
2100	0.5178
3100	0.7006000000000001
4100	0.7496
5100	1.1239
6100	1.434
7100	10.128400000000001
8100	1.7186
9100	1.8310999999999997
10100	2.6399000000000004
11100	4.5146
12100	2.7845
13100	3.2197000000000005
14100	3.803399999999999
15100	3.5968999999999993
16100	4.5399
17100	5.5225
18100	5.626399999999999
19100	13.373
20100	7.3976
21100	10.237699999999998
22100	16.683600000000002
23100	16.6529
24100	19.1705
25100	11.6802
26100	32.64
27100	9.793400000000002
28100	8.6939
29100	7.459300000000001
30100	7.058400000000001
31100	7.650399999999999
32100	6.968499999999999
33100	6.9426000000000005
34100	6.7647
35100	6.7226
36100	7.122699999999999
37100	7.6724000000000006
38100	9.096799999999998
39100	11.248900000000003
40100	12.2593
41100	15.7915
42100	17.32
43100	19.278100000000002
44100	20.4887
45100	42.7377
46100	15.377199999999998
47100	13.7165
48100	14.1952
49100	11.4911
50100	14.265800000000002
51100	11.840399999999999
52100	12.093799999999998
53100	13.8463
54100	14.3368
55100	16.990699999999997
56100	25.698200000000003
57100	66.7492
58100	40.536899999999996
59100	20.6246
60100	19.4538
61100	18.1933
62100	17.031100000000002
63100	18.462799999999998
64100	24.3217
65100	36.3752
66100	50.6828
67100	79.57489999999999
68100	50.5393
69100	30.3736
70100	18.9609
71100	17.0584
72100	16.984099999999998
73100	17.6671
74100	18.1529
75100	36.407799999999995
76100	54.55989999999999
77100	51.70649999999999
78100	27.471600000000002
79100	42.429899999999996
80100	18.1065
81100	26.271800000000002
82100	33.214299999999994
83100	19.486000000000004
84100	14.909
85100	13.977500000000001
86100	15.565999999999999
87100	21.1562
88100	31.058900000000005
89100	39.1365
90100	36.3601
91100	25.0395
92100	26.1984
93100	24.153
94100	26.621900000000004
95100	32.4498
96100	32.0154
97100	26.795000000000005
98100	21.587299999999995
99100	23.2923
